# file...... current.csv
# date...... Fri Jul 13 08:51:09 2018
# user...... liub725
# host...... (null)
# group..... class=meter
# property.. measured_current_A
# limit..... 30
# interval.. 30
# timestamp,R5-12-47-1_meter_1,R5-12-47-1_meter_2,R5-12-47-1_meter_3,R5-12-47-1_meter_4,R5-12-47-1_meter_5,R5-12-47-1_meter_6,R5-12-47-1_meter_7,R5-12-47-1_meter_8,R5-12-47-1_meter_9,R5-12-47-1_meter_10,R5-12-47-1_meter_11,R5-12-47-1_meter_12,R5-12-47-1_meter_13,R5-12-47-1_meter_14,R5-12-47-1_meter_15,R5-12-47-1_meter_16,R5-12-47-1_meter_17,R5-12-47-1_meter_18,R5-12-47-1_meter_19,R5-12-47-1_meter_20,R5-12-47-1_meter_21,R5-12-47-1_meter_22,R5-12-47-1_meter_23,R5-12-47-1_meter_24,R5-12-47-1_meter_25,R5-12-47-1_meter_26,R5-12-47-1_meter_27,R5-12-47-1_meter_28,R5-12-47-1_meter_29,R5-12-47-1_meter_30,R5-12-47-1_meter_31,R5-12-47-1_meter_32,R5-12-47-1_meter_33,R5-12-47-1_meter_34,R5-12-47-1_meter_35,R5-12-47-1_meter_36,R5-12-47-1_meter_37,R5-12-47-1_meter_38,R5-12-47-1_meter_39,R5-12-47-1_meter_40,R5-12-47-1_meter_41,R5-12-47-1_meter_42,R5-12-47-1_meter_43,R5-12-47-1_meter_44,R5-12-47-1_meter_45,R5-12-47-1_meter_46,R5-12-47-1_meter_47,R5-12-47-1_meter_48,R5-12-47-1_meter_49,meter_test
2000-01-01 00:05:00 EST,2414.151835,256.866122,0.000000,130.030480,181.184257,115.921240,0.000000,245.602815,164.072706,89.182043,187.316447,132.478808,58.631047,0.000000,178.136168,110.019403,6.991680,7.527065,0.000000,5.911609,0.000000,173.833050,0.000000,0.000000,0.000000,0.000000,11.374596,1.967567,9.921717,2.645375,0.000000,0.000000,0.000000,0.000000,387.775805,132.729012,234.555556,515.578540,392.618460,534.260916,128.641869,31.580574,63.011591,0.000000,9.686460,345.259319,374.327459,0.000000,460.209453,0.000000
2000-01-01 00:05:30 EST,2414.151835,256.866122,0.000000,130.030480,181.184257,115.921240,0.000000,245.602815,164.072706,89.182043,187.316447,132.478808,58.631047,0.000000,178.136168,110.019403,6.991680,7.527065,0.000000,5.911609,0.000000,173.833050,0.000000,0.000000,0.000000,0.000000,11.374596,1.967567,9.921717,2.645375,0.000000,0.000000,0.000000,0.000000,387.775805,132.729012,234.555556,515.578540,392.618460,534.260916,128.641869,31.580574,63.011591,0.000000,9.686460,345.259319,374.327459,0.000000,460.209453,0.000000
2000-01-01 00:06:00 EST,2414.151835,256.866122,0.000000,130.030480,181.184257,115.921240,0.000000,245.602815,164.072706,89.182043,187.316447,132.478808,58.631047,0.000000,178.136168,110.019403,6.991680,7.527065,0.000000,5.911609,0.000000,173.833050,0.000000,0.000000,0.000000,0.000000,11.374596,1.967567,9.921717,2.645375,0.000000,0.000000,0.000000,0.000000,387.775805,132.729012,234.555556,515.578540,392.618460,534.260916,128.641869,31.580574,63.011591,0.000000,9.686460,345.259319,374.327459,0.000000,460.209453,0.000000
2000-01-01 00:06:30 EST,2414.151835,256.866122,0.000000,130.030480,181.184257,115.921240,0.000000,245.602815,164.072706,89.182043,187.316447,132.478808,58.631047,0.000000,178.136168,110.019403,6.991680,7.527065,0.000000,5.911609,0.000000,173.833050,0.000000,0.000000,0.000000,0.000000,11.374596,1.967567,9.921717,2.645375,0.000000,0.000000,0.000000,0.000000,387.775805,132.729012,234.555556,515.578540,392.618460,534.260916,128.641869,31.580574,63.011591,0.000000,9.686460,345.259319,374.327459,0.000000,460.209453,0.000000
2000-01-01 00:07:00 EST,2414.151835,256.866122,0.000000,130.030480,181.184257,115.921240,0.000000,245.602815,164.072706,89.182043,187.316447,132.478808,58.631047,0.000000,178.136168,110.019403,6.991680,7.527065,0.000000,5.911609,0.000000,173.833050,0.000000,0.000000,0.000000,0.000000,11.374596,1.967567,9.921717,2.645375,0.000000,0.000000,0.000000,0.000000,387.775805,132.729012,234.555556,515.578540,392.618460,534.260916,128.641869,31.580574,63.011591,0.000000,9.686460,345.259319,374.327459,0.000000,460.209453,0.000000
2000-01-01 00:07:30 EST,2414.151835,256.866122,0.000000,130.030480,181.184257,115.921240,0.000000,245.602815,164.072706,89.182043,187.316447,132.478808,58.631047,0.000000,178.136168,110.019403,6.991680,7.527065,0.000000,5.911609,0.000000,173.833050,0.000000,0.000000,0.000000,0.000000,11.374596,1.967567,9.921717,2.645375,0.000000,0.000000,0.000000,0.000000,387.775805,132.729012,234.555556,515.578540,392.618460,534.260916,128.641869,31.580574,63.011591,0.000000,9.686460,345.259319,374.327459,0.000000,460.209453,0.000000
2000-01-01 00:08:00 EST,2414.151835,256.866122,0.000000,130.030480,181.184257,115.921240,0.000000,245.602815,164.072706,89.182043,187.316447,132.478808,58.631047,0.000000,178.136168,110.019403,6.991680,7.527065,0.000000,5.911609,0.000000,173.833050,0.000000,0.000000,0.000000,0.000000,11.374596,1.967567,9.921717,2.645375,0.000000,0.000000,0.000000,0.000000,387.775805,132.729012,234.555556,515.578540,392.618460,534.260916,128.641869,31.580574,63.011591,0.000000,9.686460,345.259319,374.327459,0.000000,460.209453,0.000000
2000-01-01 00:08:30 EST,2414.151835,256.866122,0.000000,130.030480,181.184257,115.921240,0.000000,245.602815,164.072706,89.182043,187.316447,132.478808,58.631047,0.000000,178.136168,110.019403,6.991680,7.527065,0.000000,5.911609,0.000000,173.833050,0.000000,0.000000,0.000000,0.000000,11.374596,1.967567,9.921717,2.645375,0.000000,0.000000,0.000000,0.000000,387.775805,132.729012,234.555556,515.578540,392.618460,534.260916,128.641869,31.580574,63.011591,0.000000,9.686460,345.259319,374.327459,0.000000,460.209453,0.000000
2000-01-01 00:09:00 EST,2414.151835,256.866122,0.000000,130.030480,181.184257,115.921240,0.000000,245.602815,164.072706,89.182043,187.316447,132.478808,58.631047,0.000000,178.136168,110.019403,6.991680,7.527065,0.000000,5.911609,0.000000,173.833050,0.000000,0.000000,0.000000,0.000000,11.374596,1.967567,9.921717,2.645375,0.000000,0.000000,0.000000,0.000000,387.775805,132.729012,234.555556,515.578540,392.618460,534.260916,128.641869,31.580574,63.011591,0.000000,9.686460,345.259319,374.327459,0.000000,460.209453,0.000000
2000-01-01 00:09:30 EST,2414.151835,256.866122,0.000000,130.030480,181.184257,115.921240,0.000000,245.602815,164.072706,89.182043,187.316447,132.478808,58.631047,0.000000,178.136168,110.019403,6.991680,7.527065,0.000000,5.911609,0.000000,173.833050,0.000000,0.000000,0.000000,0.000000,11.374596,1.967567,9.921717,2.645375,0.000000,0.000000,0.000000,0.000000,387.775805,132.729012,234.555556,515.578540,392.618460,534.260916,128.641869,31.580574,63.011591,0.000000,9.686460,345.259319,374.327459,0.000000,460.209453,0.000000
2000-01-01 00:10:00 EST,2414.151835,256.866122,0.000000,130.030480,181.184257,115.921240,0.000000,245.602815,164.072706,89.182043,187.316447,132.478808,58.631047,0.000000,178.136168,110.019403,6.991680,7.527065,0.000000,5.911609,0.000000,173.833050,0.000000,0.000000,0.000000,0.000000,11.374596,1.967567,9.921717,2.645375,0.000000,0.000000,0.000000,0.000000,387.775805,132.729012,234.555556,515.578540,392.618460,534.260916,128.641869,31.580574,63.011591,0.000000,9.686460,345.259319,374.327459,0.000000,460.209453,0.000000
